id,issue_id,summary,description,status,address,rating,lat,lng,url,user_id,created_at,updated_at,acknowledged_at,closed_at
1344,1292078,tires dumped,Someone dumped 3 car tires on the side of Monterey St. Came back and dumped 4 more = 7.,Archived,"Monterey Dr Raleigh, North Carolina",3,35.8226914,-78.585545,https://seeclickfix.com/api/v2/issues/1292078,598871,2014-09-21T10:09:17-04:00,2015-01-12T09:59:04-05:00,,2015-01-12T09:59:04-05:00
1345,1291247,Illegal Dumping,Someone has illegally dumped a sofa and loveseat in the median of Plainview and Ranken.  Unfortunately I was unable to get the plate numbers from vehicle as they drove away.,Archived,"1701 Rankin Street Raleigh, North Carolina",4,35.79702269,-78.62063827,https://seeclickfix.com/api/v2/issues/1291247,10091,2014-09-20T10:05:23-04:00,2014-10-14T16:37:22-04:00,,2014-10-14T16:37:22-04:00
1346,1291124,Large tree branches,There is a large amount of tree branches that are sitting on the side of the street for almost a week.,Archived,"4217 Bivens Drive Raleigh, North Carolina",2,35.8672322,-78.5626981,https://seeclickfix.com/api/v2/issues/1291124,0,2014-09-20T09:11:01-04:00,2015-01-12T09:59:04-05:00,,2015-01-12T09:59:04-05:00
1347,1291122,Abandoned car,There is a black infiniti Fx50 car that has been parked in pool parking lot for almost a week and no one has moved it.,Archived,"4246 Massey Preserve Trail (Pool Parking Lot) Raleigh, North Carolina",4,35.7795897,-78.6381787,https://seeclickfix.com/api/v2/issues/1291122,0,2014-09-20T09:07:42-04:00,2015-01-12T09:59:04-05:00,2014-09-22T14:08:11-04:00,2015-01-12T09:59:04-05:00
1348,1290108,Signals / Signs,The fancy blue and black sign that tells people Glenwood South and directional arrow for I-40 is completely covered by tree branches and overgrowth.,Archived,"500-550 West Edenton Street Raleigh, NC 27603, USA",3,35.78079256,-78.64670132,https://seeclickfix.com/api/v2/issues/1290108,0,2014-09-19T21:36:53-04:00,2015-01-12T09:59:04-05:00,,2015-01-12T09:59:04-05:00
1349,1290016,Trash,This has been out for more than a month,Archived,"4412 Brockton Dr Raleigh, North Carolina",3,35.84149,-78.595128,https://seeclickfix.com/api/v2/issues/1290016,97019,2014-09-19T19:31:01-04:00,2014-11-01T08:42:18-04:00,,2014-11-01T08:42:17-04:00
1350,1290013,"Garbage and furniture in stormwater cha, nel","This picture is near the top of the spillway. Bags of garbage, mattress, chair and other items are down in the water.  When it rains they will be floatingdown strean",Archived,"4500 Brockton Dr Raleigh, North Carolina",4,35.841828,-78.595481,https://seeclickfix.com/api/v2/issues/1290013,97019,2014-09-19T19:29:10-04:00,2014-11-01T08:41:07-04:00,,2014-11-01T08:41:07-04:00
1351,1290009,Furniture,Broken furniture out for weeks,Archived,"4504 Brockton Dr Raleigh, North Carolina",3,35.842011,-78.595632,https://seeclickfix.com/api/v2/issues/1290009,97019,2014-09-19T19:24:20-04:00,2014-11-01T08:42:36-04:00,,2014-11-01T08:42:36-04:00
1352,1290007,Mattress,Mattress that was in street for a wek now blocks sidewalk,Archived,"4500 Brockton Dr Raleigh, North Carolina",3,35.841828,-78.595481,https://seeclickfix.com/api/v2/issues/1290007,97019,2014-09-19T19:22:31-04:00,2014-11-01T08:42:50-04:00,,2014-11-01T08:42:50-04:00
1353,1290005,Mattress,Mattress and box spring on curb,Archived,"4322 Bayliner Dr Raleigh, North Carolina",3,35.8414829,-78.5957569,https://seeclickfix.com/api/v2/issues/1290005,97019,2014-09-19T19:19:40-04:00,2014-11-01T08:43:10-04:00,,2014-11-01T08:43:10-04:00
1354,1290004,Furniture at curb,Broken furniture out over a week,Archived,"4601 Brockton Dr Raleigh, North Carolina",3,35.842821,-78.597739,https://seeclickfix.com/api/v2/issues/1290004,97019,2014-09-19T19:17:43-04:00,2014-11-01T08:43:20-04:00,,2014-11-01T08:43:20-04:00
1355,1290001,Trash at curb,Over 5 weeks.  Still not cleared up..that does not count litter all around parking lot. ,Archived,"4704 Brockton Dr Raleigh, North Carolina",3,35.84449,-78.597724,https://seeclickfix.com/api/v2/issues/1290001,97019,2014-09-19T19:15:44-04:00,2014-10-20T06:15:54-04:00,,2014-10-20T06:15:54-04:00
1356,1289957,Other Issues not noted above,Large dead deer across street from Lynn rd school right if way,Archived,"1601 Lynn Road Raleigh, NC 27612, USA",5,35.87052261,-78.6676728,https://seeclickfix.com/api/v2/issues/1289957,436036,2014-09-19T18:23:12-04:00,2015-01-12T09:59:04-05:00,,2015-01-12T09:59:04-05:00
1357,1289935,Garbage / Recycling / Yard Waste," The person at this address has old furniture, mattresses and chairs in the rear of the back door and rats and snakes are residing in this debris. The property needs to be cleaned up since it is owned by a church. The church telephone number is 919-833-5834",Archived,"519 Hilltop Drive Raleigh, North Carolina",2,35.7413032,-78.6320405,https://seeclickfix.com/api/v2/issues/1289935,0,2014-09-19T18:04:29-04:00,2014-09-19T18:07:35-04:00,,2014-09-19T18:07:35-04:00
1358,1289711,Potholes,"This could be one big pothole in a way. Shouldn't this street, Fort Alley, be repaved? It looks like it has been neglected for years and there are houses that front this street.",Archived,"5 Fort Street Raleigh, North Carolina",4,35.77584318,-78.62351219,https://seeclickfix.com/api/v2/issues/1289711,6931,2014-09-19T14:11:16-04:00,2014-09-22T10:45:22-04:00,,2014-09-22T10:24:45-04:00
1359,1289421,Other Issues not noted above,Northbound Capital Blvd. leaving downtown.  Leaning barrier is about to fall into the lanes.,Archived,"Capital Blvd Raleigh, North Carolina",2,35.78517939,-78.64253179,https://seeclickfix.com/api/v2/issues/1289421,0,2014-09-19T10:49:19-04:00,2015-01-12T09:59:04-05:00,,2015-01-12T09:59:04-05:00
1360,1289415,Vegetation / Overgrowth,Overgrowth covering curb and entering curb drain.,Archived,"5713-5717 Calton Drive Raleigh, North Carolina",2,35.85811421,-78.68766264,https://seeclickfix.com/api/v2/issues/1289415,0,2014-09-19T10:43:08-04:00,2015-01-12T09:59:04-05:00,,2015-01-12T09:59:04-05:00
1361,1289277,Other Issues not noted above,This News and Observer rack has been broken for months. I've tried contacting N&O to pick it up or repair it but they never return my call or email. It just collects graffiti and can not be filled because the lock is broken. It's in front of old Hot Box pizza building at 2304 Hillsborough st. ,Archived,"2304 Hillsborough Street Raleigh, NC 27607, USA",4,35.7873849,-78.6662695,https://seeclickfix.com/api/v2/issues/1289277,389379,2014-09-19T08:29:04-04:00,2015-01-12T09:59:03-05:00,,2015-01-12T09:59:03-05:00
1362,1288331,3801 bison hill lane raleigh ,Appears utilities are turned off in this home for the last week. There are 3 small children in the home without power to cook or keep food. I am a neighbor and concerned for their safety and wellbeing. ,Archived,"3815 Bison Hill Lane Raleigh, North Carolina",4,35.831486,-78.57874,https://seeclickfix.com/api/v2/issues/1288331,0,2014-09-18T22:33:07-04:00,2015-01-12T09:59:03-05:00,,2015-01-12T09:59:03-05:00
1363,1288089,Is anybody alive out there??,"Same crap at 4704 Brockton. ..same mattress in street at 4500 Brockton.
Same discarded furniture at 4601.  I pick up the never ending litter on a regular basis. I can't do it all. Is it because you won't take on these disgusting landlords..what does it take to get a response. I own a condo in this crappy area. I refuse to live in  dump...where is our representative.  If we were lucky plan enough to have Thomas Crowder as our representative we would get action. I have  posted the digusting scene ar 4704 several times.  No response!!!!!!!!!!!!??


",Archived,"4600 Brockton Dr Raleigh, North Carolina",5,35.8430516,-78.5965407,https://seeclickfix.com/api/v2/issues/1288089,97019,2014-09-18T19:09:29-04:00,2014-11-01T08:54:37-04:00,,2014-11-01T08:41:22-04:00
1364,1288002,Other Issues not noted above,"I was driving up Lassiter Mill Rd towards Six Forks this morning when all of a sudden a 3 row golf cart pulled out in front of me and maneuvered over into the left lane.  This golf cart has no license plate and barely was able to accelerate. I had to slam on my brakes to avoid hitting it. Anyways, there is no was this golf cart can be legal to drive on the city streets.  This was not within the North Hills complex.  This golf cart was driving up Lassiter Mill Road.",Archived,"4238 Lassiter Mill Road Raleigh, NC 27609, USA",3,35.83911941,-78.64343942,https://seeclickfix.com/api/v2/issues/1288002,0,2014-09-18T17:48:51-04:00,2015-01-12T09:59:03-05:00,,2015-01-12T09:59:03-05:00
1365,1287958,Vegetation / Overgrowth,Crepe myrtle and power lines are close together and could lead to downed power lines.,Archived,"1222 Filmore Street Raleigh, NC 27605, USA",5,35.79505825,-78.64477551,https://seeclickfix.com/api/v2/issues/1287958,0,2014-09-18T17:27:05-04:00,2015-01-12T09:59:03-05:00,,2015-01-12T09:59:03-05:00
1366,1287661,Street Light JX38BL Off,"Street Light JX38BL Off, N. side of westbound W. Glenwood Ave., near Crabtree, and after exiting I-440. Light pole is in front of Han Dee Hugo gas station.",Archived,"W. Glenwood Ave. And Beltline/I-440 Raleigh, North Carolina",2,35.8373758,-78.67228641,https://seeclickfix.com/api/v2/issues/1287661,0,2014-09-18T15:42:38-04:00,2015-01-12T09:59:03-05:00,,2015-01-12T09:59:03-05:00
1367,1287653,Street Light J98BL Off&On,"Street Light J98BL Off&On, N. side of W. Glenwood Ave., in front of PNC Bank, near Crabtree Valley Mall and intersection of Lead Mine Road. Light overhangs westbound Glenwood Ave. lane.",Archived,"Nw W. Glenwood Ave. And Lead Mine Road Raleigh, North Carolina",2,35.8384543,-78.6742176,https://seeclickfix.com/api/v2/issues/1287653,0,2014-09-18T15:37:40-04:00,2015-01-12T09:59:03-05:00,,2015-01-12T09:59:03-05:00
1368,1287538,Other Issues not noted above,Un permitted vender selling news papers in front of Mitch's Tavern ,Archived,"2426 Hillsborough Street Raleigh, NC 27607, USA",3,35.7877596,-78.66770738,https://seeclickfix.com/api/v2/issues/1287538,389379,2014-09-18T14:24:57-04:00,2014-09-18T15:50:55-04:00,,2014-09-18T15:50:55-04:00
1369,1287316,Other Issues not noted above,"We need some sort of help at this intersection. It is nearly impossible to get an opening to turn onto Glenwood Avenue after exiting from 440. When the traffic light at Blue Ridge Rd. changes, it does create a slight opening but then traffic from Crabtree Review place turns onto Glenwood at that moment. That combined with a very odd angle of the ramp, forcing us to turn our heads completely around to see the traffic, makes for a nightmare. We either need a light at the end of this ramp or more opportunities do to changed signal timings at Blue Ridge road.",Archived,"Glenwood Avenue Raleigh, NC 27612, USA",2,35.83602524,-78.67076111,https://seeclickfix.com/api/v2/issues/1287316,0,2014-09-18T12:14:14-04:00,2015-01-12T09:59:02-05:00,,2015-01-12T09:59:02-05:00
1370,1287294,Vegetation / Overgrowth,Homeowner never cuts the grass between the sidewalk and the street,Archived,"3524 Mackinac Island Lane Raleigh, NC 27610, USA",3,35.73010691,-78.533762,https://seeclickfix.com/api/v2/issues/1287294,0,2014-09-18T11:54:30-04:00,2015-01-12T09:59:02-05:00,,2015-01-12T09:59:02-05:00
1371,1287216,Potholes,"Two small potholes at the opening of the cul-de-sac and one smaller one in the cul-de-sac. Not an immediate issue, but they are growing....",Archived,"4608 Thendara Way Raleigh, North Carolina",2,35.85668908,-78.68598358,https://seeclickfix.com/api/v2/issues/1287216,0,2014-09-18T10:49:58-04:00,2014-09-26T10:47:06-04:00,,2014-09-26T10:47:06-04:00
1372,1287198,road needs lanes drawn,"this road needs lanes drawn. it's a wide road with access to the Lowes Food shopping center. it probably needs an identified dedicated center turn lane draw, especially at the Lowes Food road intersection, and at the Country Trail intersection. ",Archived,"Marvino Lane Raleigh, North Carolina",2,35.8872741,-78.7389331,https://seeclickfix.com/api/v2/issues/1287198,0,2014-09-18T10:34:36-04:00,2015-01-12T09:59:02-05:00,,2015-01-12T09:59:02-05:00
1373,1287151,Garbage / Recycling / Yard Waste,Big belly trash can at 2302-104 Hillsborough st is over flowing,Archived,"2302 Hillsborough Street Raleigh, NC 27607, USA",2,35.7873497,-78.66612244,https://seeclickfix.com/api/v2/issues/1287151,389379,2014-09-18T10:00:20-04:00,2014-10-13T06:06:23-04:00,,2014-10-13T06:06:23-04:00
1374,1287142,Signals / Signs,Signs for 540 obscured by vegetation,Archived,"8702-8796 Falls Of Neuse Road Raleigh, NC 27615, USA",4,35.89634705,-78.61151886,https://seeclickfix.com/api/v2/issues/1287142,0,2014-09-18T09:54:22-04:00,2015-01-12T09:59:02-05:00,,2015-01-12T09:59:02-05:00
1375,1287121,Potholes,Several section of the asphalt have opened and appear to be sliding down the hill on Commodity Parkway about 150 yards off of New Hope road.,Archived,"Commodity Parkway Raleigh, North Carolina",2,35.77616,-78.5617118,https://seeclickfix.com/api/v2/issues/1287121,0,2014-09-18T09:37:06-04:00,2015-01-12T09:59:02-05:00,,2015-01-12T09:59:02-05:00
1376,1287049,Other Issues not noted above,There has been a dead cat on the curb for three days.  Please someone get it removed.  ,Archived,"200-300 North Dawson Street Raleigh, North Carolina",2,35.784282,-78.6424454,https://seeclickfix.com/api/v2/issues/1287049,261909,2014-09-18T08:31:12-04:00,2015-01-12T09:59:02-05:00,,2015-01-12T09:59:02-05:00
1377,1287039,Illegal campaign signs,"Placed on the Harris Creek school right of way, several signs.",Archived,"3840-3858 Forestville Rd Raleigh, North Carolina",2,35.8727905,-78.5145233,https://seeclickfix.com/api/v2/issues/1287039,14668,2014-09-18T08:22:11-04:00,2014-11-18T06:55:08-05:00,,2014-11-18T06:55:08-05:00
1378,1287034,Vegetation / Overgrowth,Heavily over overgrown lawn yet again. This house never cut their grass.,Archived,"3915 Griffis Glen Drive Raleigh, NC 27610, USA",3,35.72577821,-78.53680056,https://seeclickfix.com/api/v2/issues/1287034,0,2014-09-18T08:16:53-04:00,2015-01-12T09:59:02-05:00,,2015-01-12T09:59:01-05:00
1379,1287031,Vegetation / Overgrowth,Heavily overgrown lawn,Archived,"3621 Mackinac Island Lane Raleigh, NC 27610, USA",2,35.72886501,-78.531988,https://seeclickfix.com/api/v2/issues/1287031,0,2014-09-18T08:13:59-04:00,2015-01-12T09:59:01-05:00,,2015-01-12T09:59:01-05:00
1380,1286582,Parking violation,"The signs on both sides of this street say ""no parking 9a-4p"", yet as you can see, there's tons of parking on both sides during this time frame. It's a busy street and flow of traffic has to stop because vehicles are parked in the street.",Archived,"1015 S Saunders St Raleigh, North Carolina",4,35.7679753,-78.64837613,https://seeclickfix.com/api/v2/issues/1286582,134673,2014-09-17T18:36:55-04:00,2015-01-12T09:59:01-05:00,,2015-01-12T09:59:01-05:00
1381,1286356,Vegetation / Overgrowth / Rodents,"On Spring Forest Rd, there is an area between "" In the Beginning"" childcare facility and Norwood School where the brush is very thick and starting to imped sidewalk traffic.  Additionally, rodents are running in and out of the brush onto the sidewalk as pedestrians are walking.  This area needs attention ( brush cut back and thinned out) ASAP.",Archived,"Spring Forest Road  Raleigh, North Carolina",3,35.8594049,-78.5964011,https://seeclickfix.com/api/v2/issues/1286356,138325,2014-09-17T17:05:45-04:00,2015-01-12T09:59:01-05:00,,2015-01-12T09:59:01-05:00
1382,1286346,Street Light LAP09 Off,"Street Light LAP09 Off, just W of intersection of Lynn Road and Glenwood Ave., at the end of the turn lane, and on the N side of Glenwood Ave.",Archived,"Glenwood Ave. And Lynn Road Raleigh, North Carolina",2,35.87142637,-78.72419,https://seeclickfix.com/api/v2/issues/1286346,0,2014-09-17T16:46:47-04:00,2015-01-12T09:59:01-05:00,,2015-01-12T09:59:01-05:00
1383,1286342,Street Light LAP11 Off,"Street Light LAP11 Off, near traffic light at intersection of Lynn Road and Glenwood Ave. Light pole is on righthand side of eastbound turn lane onto Glenwood Ave.",Archived,"Lynn Road And Glenwood Ave. Raleigh, North Carolina",3,35.87092212,-78.72343898,https://seeclickfix.com/api/v2/issues/1286342,0,2014-09-17T16:44:47-04:00,2015-01-12T09:59:01-05:00,,2015-01-12T09:59:01-05:00
1384,1286337,Street Light LAP12 Off,"Street Light LAP12 Off, on N side of westbound Glenwood Ave., just E of traffic light at Lynn Road.",Archived,"W. Glenwood Ave. And Lynn Road Raleigh, North Carolina",2,35.87050481,-78.72290254,https://seeclickfix.com/api/v2/issues/1286337,0,2014-09-17T16:41:39-04:00,2015-01-12T09:59:01-05:00,,2015-01-12T09:59:00-05:00
1385,1286332,Street Light LAF31 Off,"Street Light LAF31 Off, near intersection of Creedmoor Rd. and Glenwood Ave. The light pole is at the end of the northbound turn lane onto Creedmoor Rd., and has a 45 mph sign attached to the pole.",Archived,"Creedmoor Road And W. Glenwood Ave. Raleigh, North Carolina",2,35.84358223,-78.68025508,https://seeclickfix.com/api/v2/issues/1286332,0,2014-09-17T16:38:15-04:00,2015-01-12T09:59:00-05:00,,2015-01-12T09:59:00-05:00
1386,1286330,Street Light GP13BL Off,"Street Light GP13BL Off, on N side of Glenwood Ave., shortly before the turning lane onto Creedmoor Road/Route 50 northbound. It's the second light pole W of the ""Oxford"" sign.",Archived,"W. Glenwood Ave. And Creedmoor Road Raleigh, North Carolina",2,35.84286907,-78.67961135,https://seeclickfix.com/api/v2/issues/1286330,0,2014-09-17T16:35:24-04:00,2015-01-12T09:59:00-05:00,,2015-01-12T09:59:00-05:00
1387,1286328,Street Light [no number plate] Off,"Street Light off [no number plate], just E of intersection of Creedmoor Road and Lynn Road, on the N side of Lynn Road. Light pole is in front of the Garnish Hair Studio/Extension Bar, which is housed in the Fusion office building.",Archived,"2200 Lynn Road Raleigh, North Carolina",2,35.87298008,-78.67891086,https://seeclickfix.com/api/v2/issues/1286328,0,2014-09-17T16:29:26-04:00,2015-01-12T09:59:00-05:00,,2015-01-12T09:59:00-05:00
1388,1286323,Street Light 151L79 Off,"Street Light 151L79 Off, E side of Creedmoor Road, near intersection of Creedmoor Road and Lynn Road, in front of Fusion office building.",Archived,"6400 Creedmoor Road Raleigh, North Carolina",3,35.8732148,-78.67926173,https://seeclickfix.com/api/v2/issues/1286323,0,2014-09-17T16:24:56-04:00,2015-01-12T09:59:00-05:00,,2015-01-12T09:59:00-05:00
1389,1286317,Street Light LAW96 Off,"Street Light LAW96 Off, just E of entrance to Lake Lynn, on N side of Lynn Road. Street light is just W of ""Adopt a Stream"" sign.",Archived,"Lynn Road Raleigh, North Carolina",2,35.87183132,-78.69821311,https://seeclickfix.com/api/v2/issues/1286317,0,2014-09-17T16:21:38-04:00,2015-01-12T09:59:00-05:00,,2015-01-12T09:58:59-05:00
1390,1286312,Street Light LAW95 Off,"Street Light LAW95 Off, just W of entrance to Lake Lynn, on N side of Lynn Road. E of 7100 Leesville Road.",Archived,"Lynn Road Raleigh, North Carolina",2,35.8718487,-78.69881392,https://seeclickfix.com/api/v2/issues/1286312,0,2014-09-17T16:19:23-04:00,2015-01-12T09:58:59-05:00,,2015-01-12T09:58:59-05:00
1391,1286306,Street Light 7C701 Off,"Street Light 7C701 Off, S side of Lynn Road and just E of Ben Bur Road. Not far from Lynn Road Elementary School, near 35 mph sign.",Archived,"1800 Lynn Road Raleigh, North Carolina",3,35.87244354,-78.6707177,https://seeclickfix.com/api/v2/issues/1286306,0,2014-09-17T16:15:13-04:00,2015-01-12T09:58:59-05:00,,2015-01-12T09:58:59-05:00
1392,1286247,Signals / Signs,"The Morgan St roundabout sign is not in line with other signs on Hillsborough St. In fact, this sign is about 6 feet off the sidewalk and is now blocked by the trees and shrubbery along the fence in front of Saint Mary's School.",Archived,"1101 Hillsborough Street Raleigh, NC 27603, USA",5,35.78228503,-78.65453448,https://seeclickfix.com/api/v2/issues/1286247,0,2014-09-17T15:26:36-04:00,2014-09-29T10:21:51-04:00,,2014-09-29T10:21:51-04:00
1393,1286244,After Hours / Critical Issues,There is frequently a foul odor between Daniel and Oberlin on this stretch of Cameron St. The sewer smell is bad enough today it is nauseating.  ,Archived,"2113-2159 Cameron Street Cameron Village Shopping Center, Raleigh, NC 27605, USA",4,35.7908796,-78.66152012,https://seeclickfix.com/api/v2/issues/1286244,0,2014-09-17T15:23:10-04:00,2014-09-24T13:25:25-04:00,,2014-09-17T19:49:32-04:00
1394,1285914,Signals / Signs,Street sign missing from the corner of Hillsborough st and maiden ln,Archived,"2 Maiden Lane Raleigh, NC 27607, USA",3,35.78645706,-78.6631012,https://seeclickfix.com/api/v2/issues/1285914,389379,2014-09-17T12:43:10-04:00,2015-01-12T09:58:59-05:00,,2015-01-12T09:58:59-05:00
1395,1285906,Signals / Signs,Stop sign not visible. Many trucks and construction vehicles in this neighborhood,Archived,"417-499 Forsyth Street Raleigh, NC 27609, USA",2,35.83203125,-78.65716553,https://seeclickfix.com/api/v2/issues/1285906,588381,2014-09-17T12:37:26-04:00,2015-01-12T09:58:59-05:00,,2015-01-12T09:58:59-05:00
1396,1285862,Signals / Signs,There is a sign post at the end of the sidewalk at the top of the hill (on the opposite side  of Oberlin from Daniels)  that has been bent/broken off and there is a 6 inch piece of sharp steel remnant of the sign sticking out of the ground where the sidewalk meets the grass.   Kids walk down that hill to school and it is a trip hazard since it is not really visible.  ,Archived,"2607 Oberlin Road Raleigh, North Carolina",2,35.81049353,-78.65624324,https://seeclickfix.com/api/v2/issues/1285862,588315,2014-09-17T11:52:52-04:00,2015-01-12T09:58:59-05:00,,2015-01-12T09:58:59-05:00
1397,1285860,Garbage / Recycling / Yard Waste,Yard waste/cans left in street repeatedly. ,Archived,"1012 West Cabarrus Street Raleigh, NC 27603, USA",7,35.77487101,-78.654076,https://seeclickfix.com/api/v2/issues/1285860,15018,2014-09-17T11:52:19-04:00,2015-01-12T09:58:59-05:00,,2015-01-12T09:58:59-05:00
1398,1285849,Graffiti,"Graffiti on ""DO NOT ENTER"" sign in front of 201 Groveland dr. ",Archived,"201 Groveland Avenue Raleigh, NC 27605, USA",4,35.78718567,-78.66088867,https://seeclickfix.com/api/v2/issues/1285849,389379,2014-09-17T11:45:37-04:00,2015-01-12T09:58:58-05:00,,2015-01-12T09:58:58-05:00
1399,1285844,Vegetation / Overgrowth,lot at the intersection of sunrise ave. and carson st has not been mowed all summer long.  cannot walk down sidewalk due to growth.,Archived,"1500 Sunrise Avenue Raleigh, North Carolina",4,35.8023592,-78.63538667,https://seeclickfix.com/api/v2/issues/1285844,0,2014-09-17T11:43:50-04:00,2015-01-12T09:58:58-05:00,,2015-01-12T09:58:58-05:00
1400,1285815,Crosswalks and Sidewalks to Keep Students Safe,"The intersection of Dixie Forest Rd., Litchford Rd., Old Wake Forest Rd., and Atlantic Ave is perpetually busy with multiple lanes of 45 mph traffic. At this intersection is the new and hugely popular Sheetz gas station, Han-Dee Hugo's convenience store, and a soon-to-open Waffle House. The intersection is less than 100 yards from Millbrook High School. Several affordable apartment communities are also within walking distance of this popular intersection. On a daily basis, I see pedestrians of all ages hazardously crossing from one corner to another to access the aforementioned places. Most prominently, I see adolescents crossing these intersections coming from the direction of MHS and River Birch apartments. Many of these pedestrians belong to minority racial groups. There are no crosswalks at these intersections. A few years ago, a high school student was hit by a car while trying to cross this intersection. As business continues to develop and students, workers, and community members continue to use these pathways, it is imperative that they are provided with crosswalks and sidewalks to safely cross streets. ",Archived,"2321-2399 Dixie Forest Road Raleigh, North Carolina",3,35.86336816,-78.59844193,https://seeclickfix.com/api/v2/issues/1285815,588244,2014-09-17T11:31:49-04:00,2015-01-12T09:58:58-05:00,,2015-01-12T09:58:58-05:00
1401,1285799,Street Light,We really need a street light there because people are always speeding down there because there isnt a light many children and people have been almost hit by trying to run across the street. Please give us a street light to help uncaution peoples lives,Archived,"1407 Raleigh Blvd. Raleigh, North Carolina",4,35.7949609,-78.6124092,https://seeclickfix.com/api/v2/issues/1285799,0,2014-09-17T11:27:45-04:00,2015-01-12T09:58:58-05:00,,2015-01-12T09:58:58-05:00
1402,1285774,Graffiti,Graffiti in the parking lot next to 1205 Hillsborough st,Archived,"1205 Hillsborough Street Raleigh, NC 27603, USA",2,35.78262056,-78.65557991,https://seeclickfix.com/api/v2/issues/1285774,389379,2014-09-17T11:21:04-04:00,2015-01-12T09:58:58-05:00,,2015-01-12T09:58:58-05:00
1403,1285754,Mattress Dump,Mattresses and yard waste dumped at the dead end street. Someone to lazy to properly dispose of them so why not just dump it anywhere? ,Archived,"1000-1098 Crabtree Blvd Raleigh, North Carolina",2,35.7935286,-78.5974132,https://seeclickfix.com/api/v2/issues/1285754,588232,2014-09-17T11:08:48-04:00,2014-09-19T07:55:48-04:00,,2014-09-19T07:55:48-04:00
1404,1285742,Sidewalks,A section of sidewalk seems to be sinking. There is a big opening. A tripping hazard. In front of 1217 Hillsborough st. ,Archived,"1217 Hillsborough Street Raleigh, NC 27603, USA",2,35.7829997,-78.65587266,https://seeclickfix.com/api/v2/issues/1285742,389379,2014-09-17T11:03:44-04:00,2014-11-13T15:20:47-05:00,,2014-11-13T15:20:47-05:00
1405,1285732,Overgrowth tree,Huge tree branch covering 25 speed limit sign and also tree branch hanging over roadway. Large vehicles need to go around hanging branch.,Archived, 524 Grantland Dr. Raleigh Nc,2,35.76926,-78.611231,https://seeclickfix.com/api/v2/issues/1285732,442037,2014-09-17T10:59:13-04:00,2014-09-22T19:28:19-04:00,,2014-09-22T19:28:19-04:00
1406,1285726,Signals / Signs,One of the red lights that face Rembert  Drive at Glenwood Ave. is not working. All three green lights facing Rembert Drive at Glenwood Ave do work.,Archived,"5209 Rembert Drive Raleigh, North Carolina",2,35.85233366,-78.6961548,https://seeclickfix.com/api/v2/issues/1285726,0,2014-09-17T10:57:12-04:00,2015-01-12T09:58:58-05:00,,2015-01-12T09:58:58-05:00
1407,1285707,Graffiti,Graffiti on brick wall,Archived,"1907-1999 Hillsborough Street Raleigh, NC 27605, USA",2,35.78563833,-78.66140018,https://seeclickfix.com/api/v2/issues/1285707,389379,2014-09-17T10:45:31-04:00,2015-01-12T09:58:58-05:00,,2015-01-12T09:58:58-05:00
1408,1285698,Signals / Signs,Missing sign at east side of Hillsborough st / Pullen rd roundabout. ,Archived,"1907-1999 Hillsborough Street Raleigh, NC 27607, USA",2,35.78590012,-78.66216278,https://seeclickfix.com/api/v2/issues/1285698,389379,2014-09-17T10:41:15-04:00,2015-01-12T09:58:57-05:00,,2015-01-12T09:58:57-05:00
1409,1285678,Sidewalks,Looks like a vehicle struck the fence on the south west side of the Pullen rd and Hillsborough st roundabout ,Archived,"2001-2051 Hillsborough Street North Carolina State University, Raleigh, NC 27607, USA",3,35.78614426,-78.6628952,https://seeclickfix.com/api/v2/issues/1285678,389379,2014-09-17T10:28:22-04:00,2014-10-13T06:05:20-04:00,,2014-10-13T06:05:20-04:00
1410,1285617,Signals / Signs,"There's still no evidence of any crosswalks being placed in this area. There's almost a mile of 5-lane road, with an apartment complex on one side and a busy shopping center on the other (including the only grocery store for miles), but no crosswalks! I am disappointed that the City of Raleigh has not even seen fit to respond to this issue; are there any plans at all to put in at least one crosswalk that doesn't involve walking all the way to the Glascock/ Raleigh Blvd intersection?",Archived,"1578-1586 Raleigh Boulevard Raleigh, North Carolina",11,35.7960927,-78.61081735,https://seeclickfix.com/api/v2/issues/1285617,310217,2014-09-17T09:46:51-04:00,2015-01-12T09:58:57-05:00,,2015-01-12T09:58:57-05:00
1411,1285469,Signals / Signs,"When the light turns green for St Albans, it only stays green for 8 seconds.  Green for Dartmouth is much longer and there is less traffic on Dartmouth.",Archived,"St. Albans  And Dartmouth Raleigh, North Carolina",5,35.8389468,-78.6393618,https://seeclickfix.com/api/v2/issues/1285469,79367,2014-09-17T07:18:43-04:00,2015-01-12T09:58:57-05:00,,2015-01-12T09:58:57-05:00
1412,1285467,Left turn arrow too short,"The left hand turn arrow from Lead Mine onto Lynn road this morning at 6:45 AM was very slow and let less than 5 cars each cycle. That's the commuter path to get to high school.
",Archived,"Lead Mine Rd & Lynn Rd Raleigh, North Carolina",2,35.8707641,-78.6635963,https://seeclickfix.com/api/v2/issues/1285467,0,2014-09-17T07:13:13-04:00,2014-10-19T12:42:37-04:00,,2014-10-19T12:42:37-04:00
